"","Provider.ID","HAI_1_SIR","HAI_1a_SIR","HAI_2_SIR","HAI_2a_SIR","HAI_3_SIR","HAI_4_SIR","HAI_5_SIR","HAI_6_SIR","COMP_HIP_KNEE","PSI_90_SAFETY"
"2157",231328,NA,NA,NA,NA,NA,NA,NA,NA,2311,NA
"2158",231329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2159",231330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2160",231331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2161",231332,NA,NA,NA,NA,NA,NA,NA,312,2259,NA
"2162",231333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2163",231334,NA,NA,NA,NA,NA,NA,NA,1,2399,NA
"2164",231337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2165",231338,NA,NA,NA,NA,NA,NA,NA,330,2311,NA
"2166",233300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2167",240001,508,277,604,771,1301,NA,926,1033,2237,80
"2168",240002,175,241,631,427,1779,1,189,782,2226,96
"2169",240004,263,190,1234,1164,8299,NA,1174,564,2322,88
"2170",240006,NA,NA,NA,NA,NA,NA,NA,275,2322,87
"2171",240010,699,770,260,241,1079,835,461,648,192,84
"2172",240014,NA,NA,NA,NA,NA,NA,NA,1,2281,108
"2173",240018,NA,NA,NA,NA,NA,NA,NA,303,2322,80
"2174",240019,462,872,1340,1549,NA,NA,NA,329,NA,89
"2175",240020,NA,NA,914,NA,NA,NA,NA,713,2248,92
"2176",240022,NA,NA,NA,NA,NA,NA,NA,NA,2259,80
"2177",240030,NA,NA,871,NA,628,NA,NA,1067,2377,96
"2178",240036,407,458,817,979,619,1,1198,1206,2237,82
