"","Provider.ID","MORT_30_AMI_score","MORT_30_CABG_score","MORT_30_COPD_score","MORT_30_HF_score","MORT_30_PN_score","MORT_30_STK_score","PSI_4_SURG_COMP_score"
"1657",171370,NA,NA,1984,1257,2355,NA,NA
"1658",171371,NA,NA,1796,1905,622,NA,NA
"1659",171372,NA,NA,2063,1854,2305,NA,NA
"1660",171373,NA,NA,1610,1905,39,NA,NA
"1661",171374,NA,NA,1743,1391,2738,NA,NA
"1662",171375,NA,NA,2288,2678,1036,2154,NA
"1663",171376,NA,NA,1577,1704,2497,NA,NA
"1664",171377,NA,NA,NA,1478,2760,NA,NA
"1665",171378,NA,NA,1704,NA,196,NA,NA
"1666",171379,NA,NA,1670,2046,2275,NA,NA
"1667",171380,NA,NA,225,63,1526,1769,NA
"1668",171381,NA,NA,1905,2176,318,1478,NA
"1669",171382,NA,NA,1984,2063,225,NA,NA
"1670",171383,NA,NA,1257,1640,539,1112,NA
"1671",171384,2404,NA,395,365,1017,2324,NA
"1672",173300,NA,NA,NA,NA,NA,NA,NA
"1673",180001,2555,NA,1424,1322,1671,214,917
"1674",180002,1301,NA,1484,787,1545,2229,NA
"1675",180004,NA,NA,744,2481,1086,NA,NA
"1676",180005,2275,NA,1376,566,1448,1882,NA
"1677",180009,1930,606,2717,2341,90,1277,830
"1678",180010,1585,1265,1416,2301,2751,1563,499
"1679",180011,1233,NA,1385,1545,1585,2450,1689
"1680",180012,1345,NA,2446,2446,140,1494,547
"1681",180013,2407,1238,2334,2191,2488,1842,2094
"1682",180016,1167,NA,288,52,780,NA,NA
"1683",180017,1093,NA,1251,1316,2051,1984,1886
"1684",180018,299,NA,787,909,1671,2046,1264
"1685",180019,318,NA,703,277,967,2027,531
"1686",180020,1391,NA,652,669,1025,1854,NA
"1687",180021,NA,NA,640,652,955,1167,NA
"1688",180024,NA,NA,2678,2690,1107,NA,NA
"1689",180025,1769,NA,99,288,1228,NA,1337
"1690",180027,1769,NA,697,697,1800,267,NA
"1691",180029,865,NA,2295,1272,2019,2690,1176
"1692",180035,1737,557,2276,2687,2637,1506,895
"1693",180036,288,NA,958,1509,2145,2738,1484
"1694",180038,1825,646,2055,2354,2695,1825,1836
"1695",180040,2319,1240,2495,48,311,1899,2134
"1696",180043,1547,NA,803,365,1473,NA,NA
"1697",180044,1328,2543,1757,1825,2373,1040,507
"1698",180045,63,NA,1435,1441,1427,338,1359
"1699",180046,NA,NA,2131,1347,2678,NA,NA
"1700",180048,847,NA,1277,1564,2262,1,742
"1701",180049,2370,NA,891,1,1395,NA,526
"1702",180050,1769,NA,1809,865,1518,1514,NA
"1703",180051,1824,NA,1680,176,1903,395,1394
"1704",180053,NA,NA,2623,2481,1066,2007,NA
"1705",180056,1704,NA,1240,967,1448,2749,NA
"1706",180064,NA,NA,385,2340,1174,1215,NA
"1707",180066,1610,NA,1060,2555,1036,NA,NA
"1708",180067,935,176,506,1286,1494,2365,1606
"1709",180069,NA,NA,1424,176,877,NA,NA
"1710",180070,NA,NA,710,205,1600,2305,NA
"1711",180078,1547,NA,787,2340,1240,1257,NA
"1712",180079,1547,NA,2555,2131,1380,NA,NA
"1713",180080,2636,NA,1564,1184,2245,2324,514
"1714",180087,2063,NA,728,130,1316,NA,NA
"1715",180088,2768,1251,238,632,1019,2699,1597
"1716",180092,2288,NA,374,2481,942,1347,NA
"1717",180093,1380,2432,1258,1258,2108,2665,1103
"1718",180095,NA,NA,2450,2432,728,1215,NA
"1719",180101,NA,NA,99,2481,256,1112,NA
"1720",180102,1103,413,1641,1880,2072,995,1371
"1721",180103,1697,1075,1404,1982,2235,2072,1788
"1722",180104,1711,267,1978,2002,2336,1737,1869
"1723",180105,NA,NA,820,299,900,2046,NA
"1724",180106,NA,NA,2623,2324,471,NA,NA
"1725",180115,NA,NA,385,2088,299,1167,NA
"1726",180116,2305,NA,1290,800,1921,2154,NA
"1727",180124,2229,NA,857,652,988,205,1545
"1728",180127,2324,NA,1075,1012,1063,1670,NA
"1729",180128,NA,NA,967,288,909,NA,NA
"1730",180130,1889,678,2552,322,874,2449,926
"1731",180132,1460,1854,2028,1880,2586,1099,1992
"1732",180138,NA,NA,75,245,606,1547,NA
"1733",180139,NA,NA,1099,2727,539,NA,NA
"1734",180141,2194,NA,2246,2594,1,2189,2115
"1735",180143,2481,NA,521,591,1380,1854,770
"1736",180149,NA,NA,2131,2046,431,NA,NA
"1737",180153,NA,NA,NA,NA,NA,NA,NA
"1738",181301,NA,NA,108,1934,737,1547,NA
"1739",181302,NA,NA,1478,NA,164,NA,NA
"1740",181304,NA,NA,1743,NA,1934,NA,NA
"1741",181305,NA,NA,14,1112,1882,NA,NA
"1742",181306,NA,NA,2176,1347,2582,NA,NA
"1743",181307,NA,NA,1882,1431,186,NA,NA
"1744",181308,NA,NA,NA,1112,1796,NA,NA
"1745",181309,NA,NA,2568,2288,640,NA,NA
"1746",181310,NA,NA,2432,1984,385,NA,NA
"1747",181311,NA,NA,1704,NA,1640,NA,NA
"1748",181312,NA,NA,NA,NA,1796,NA,NA
"1749",181314,NA,NA,1824,1905,1882,NA,NA
"1750",181315,NA,NA,1112,NA,2481,NA,NA
"1751",181316,NA,NA,2275,1854,2515,NA,NA
"1752",181317,NA,NA,2324,2275,413,NA,NA
"1753",181318,NA,NA,2582,2594,277,NA,NA
"1754",181319,NA,NA,288,2194,256,NA,NA
"1755",181320,NA,NA,2701,1882,2555,NA,NA
"1756",181321,NA,NA,2623,NA,575,NA,NA
"1757",181322,NA,NA,2105,1347,267,NA,NA
"1758",181323,NA,NA,14,1610,374,NA,NA
"1759",181324,NA,NA,1824,1167,2678,NA,NA
"1760",181325,NA,NA,1514,2105,2432,NA,NA
"1761",181327,NA,NA,108,2636,669,NA,NA
"1762",181328,NA,NA,622,2259,834,NA,NA
"1763",181329,1215,NA,308,2432,598,NA,NA
"1764",181330,NA,NA,2259,1112,205,NA,NA
"1765",181331,NA,NA,1854,1704,2305,NA,NA
"1766",183300,NA,NA,NA,NA,NA,NA,NA
"1767",190002,905,539,1988,2116,2452,1958,1498
"1768",190003,1610,NA,1882,2105,2665,1743,NA
"1769",190004,678,2418,1032,1548,1559,566,1510
"1770",190005,1257,NA,1167,2027,NA,2007,NA
"1771",190006,NA,NA,NA,NA,NA,NA,NA
"1772",190007,1824,NA,99,357,1319,1670,NA
"1773",190008,1086,2007,1616,2029,2058,728,1112
"1774",190011,NA,NA,NA,1796,1431,NA,NA
"1775",190013,2340,NA,894,566,1334,2246,1314
"1776",190014,2288,NA,328,658,658,2046,NA
"1777",190015,871,2046,1600,1755,2226,993,1145
"1778",190017,196,NA,1134,1529,2189,299,1855
"1779",190019,1319,905,1427,2025,2322,1124,566
"1780",190020,2515,NA,256,512,1362,1882,1862
"1781",190025,NA,NA,1704,119,1063,1167,NA
"1782",190026,1395,630,1518,1947,2475,1657,1653
"1783",190027,548,1984,1048,1626,1809,942,1500
"1784",190034,NA,NA,1478,256,462,NA,NA
"1785",190036,1198,2275,1118,2376,2094,1849,1838
"1786",190039,119,1112,717,1388,1036,539,1895
"1787",190040,130,2194,857,1095,1334,2497,957
"1788",190041,630,1796,1225,1578,1802,852,1565
"1789",190044,NA,NA,328,690,1539,1347,NA
"1790",190045,780,2063,1247,1334,1674,99,1240
"1791",190046,2529,1610,299,1113,1492,2760,1607
"1792",190050,1854,NA,905,374,1060,1301,NA
"1793",190053,1670,NA,800,955,1942,2760,NA
"1794",190054,277,NA,877,1095,1615,2582,NA
"1795",190060,530,2246,1388,1883,2230,816,1769
"1796",190064,1492,980,1380,2410,2452,2041,1906
"1797",190065,1005,39,975,1947,2269,914,1463
"1798",190079,NA,NA,NA,2131,1984,NA,NA
"1799",190081,NA,NA,186,2543,1366,NA,NA
"1800",190086,2650,NA,993,1269,1523,245,1867
"1801",190088,NA,NA,14,2606,803,1257,NA
"1802",190090,NA,NA,1769,2259,413,NA,NA
"1803",190098,2678,1112,2229,395,2650,164,2073
"1804",190099,NA,NA,2481,365,1251,NA,NA
"1805",190102,498,1704,1534,1815,2232,1757,941
"1806",190106,NA,NA,14,2450,385,NA,NA
"1807",190111,2143,1548,42,363,433,2189,1847
"1808",190114,NA,NA,2305,299,1203,2007,NA
"1809",190116,NA,NA,2259,2690,820,1743,NA
"1810",190118,NA,NA,2749,52,87,NA,NA
"1811",190125,1156,2481,1498,2002,2468,1498,481
"1812",190128,NA,NA,NA,NA,NA,NA,NA
"1813",190133,NA,NA,NA,NA,1610,NA,NA
"1814",190140,1301,NA,2418,2176,885,NA,NA
"1815",190144,1670,NA,630,862,1411,2623,NA
"1816",190145,NA,NA,1577,1478,530,NA,NA
"1817",190146,800,2176,1283,2056,2425,1380,1595
"1818",190151,NA,NA,1257,2229,99,NA,NA
"1819",190160,1762,108,1697,2236,2407,1036,1477
"1820",190164,NA,NA,1395,1145,1048,NA,NA
"1821",190167,1882,NA,857,1032,2250,2594,857
"1822",190176,141,NA,2636,108,52,697,1572
"1823",190177,2418,1301,196,598,1072,75,1645
"1824",190183,1391,NA,1854,1905,2324,NA,NA
"1825",190184,NA,NA,2246,1301,423,NA,NA
"1826",190190,NA,NA,2594,2678,1670,NA,NA
"1827",190199,NA,NA,NA,NA,NA,NA,NA
"1828",190201,NA,NA,1257,1167,2027,NA,NA
"1829",190202,2738,1257,141,450,955,2288,819
"1830",190204,2582,NA,52,357,792,2131,2003
"1831",190205,2288,176,2665,256,2738,2131,1174
"1832",190208,NA,NA,2131,1514,2131,NA,NA
"1833",190218,NA,NA,1301,2355,810,NA,NA
"1834",190236,575,1577,1599,1515,1817,820,2043
"1835",190241,NA,NA,NA,NA,NA,NA,NA
"1836",190242,1112,NA,2088,176,816,NA,NA
"1837",190245,NA,NA,NA,NA,NA,NA,NA
"1838",190246,NA,NA,NA,NA,NA,NA,NA
"1839",190250,2690,63,2355,891,318,1769,1026
"1840",190251,NA,NA,NA,NA,NA,NA,NA
"1841",190255,NA,NA,NA,NA,NA,NA,NA
"1842",190256,NA,NA,NA,NA,NA,NA,NA
"1843",190259,NA,NA,NA,NA,NA,NA,NA
"1844",190261,NA,NA,NA,NA,NA,NA,NA
"1845",190263,962,1277,NA,703,1743,NA,1709
"1846",190266,NA,NA,NA,NA,NA,NA,NA
"1847",190267,NA,NA,NA,NA,NA,NA,NA
"1848",190268,NA,NA,NA,NA,NA,NA,NA
"1849",190270,NA,NA,NA,NA,NA,NA,NA
"1850",190274,2481,NA,1670,63,267,1610,1157
"1851",190278,NA,NA,NA,NA,NA,NA,NA
"1852",190297,NA,NA,1112,NA,2481,NA,NA
"1853",190298,NA,NA,NA,NA,NA,NA,NA
"1854",190300,NA,NA,NA,NA,NA,NA,NA
"1855",190302,NA,NA,NA,NA,NA,NA,NA
"1856",190303,NA,NA,NA,NA,NA,NA,NA
"1857",190307,NA,NA,NA,NA,NA,NA,NA
"1858",190308,NA,NA,1391,2305,2418,NA,NA
"1859",190312,NA,NA,NA,1301,2209,NA,NA
"1860",190313,NA,NA,NA,NA,NA,NA,NA
"1861",191300,NA,NA,NA,NA,NA,NA,NA
"1862",191301,NA,NA,1391,1257,288,NA,NA
"1863",191302,NA,NA,1391,NA,2288,NA,NA
"1864",191303,NA,NA,NA,NA,NA,NA,NA
"1865",191304,NA,NA,2355,1905,338,NA,NA
"1866",191305,NA,NA,NA,NA,2209,NA,NA
"1867",191306,NA,NA,NA,NA,NA,NA,NA
"1868",191307,NA,NA,NA,NA,NA,NA,NA
"1869",191308,NA,NA,NA,NA,NA,NA,NA
"1870",191309,NA,NA,1769,1391,1514,NA,NA
"1871",191310,NA,NA,1640,1882,2246,NA,NA
"1872",191311,NA,NA,NA,NA,NA,NA,NA
"1873",191312,NA,NA,99,2497,52,1257,NA
"1874",191313,NA,NA,2275,2131,2636,NA,NA
"1875",191314,NA,NA,NA,NA,NA,NA,NA
"1876",191315,NA,NA,2404,2007,176,NA,NA
"1877",191316,NA,NA,1431,1577,2650,NA,NA
"1878",191317,NA,NA,1167,1478,423,NA,NA
"1879",191318,NA,NA,2246,2229,2727,NA,NA
"1880",191319,NA,NA,NA,NA,NA,NA,NA
"1881",191320,NA,NA,NA,NA,1514,NA,NA
"1882",191321,NA,NA,NA,NA,NA,NA,NA
"1883",191322,NA,NA,1257,1704,2229,NA,NA
"1884",191323,NA,NA,2046,2027,385,1215,NA
"1885",191324,NA,NA,2088,1347,2481,NA,NA
"1886",191325,NA,NA,1743,2027,2678,NA,NA
"1887",191326,NA,NA,NA,NA,2105,NA,NA
"1888",193300,NA,NA,NA,NA,NA,NA,NA
"1889",193301,NA,NA,NA,NA,NA,NA,NA
"1890",200001,225,NA,1198,1048,1842,2727,1311
"1891",200008,2370,NA,669,862,1563,2176,770
"1892",200009,2498,1793,1748,2633,2590,1829,1025
"1893",200018,405,NA,728,530,1066,2305,1192
"1894",200019,750,NA,1711,1858,2157,1075,1595
"1895",200020,267,NA,462,1134,1626,63,1596
"1896",200021,395,NA,840,1045,1523,196,NA
"1897",200024,1654,2738,1460,1567,2085,803,1623
"1898",200031,2464,NA,1036,506,871,2046,NA
"1899",200033,2583,905,1623,2157,2226,1623,2121
"1900",200034,2606,NA,214,652,1203,2481,780
"1901",200037,2063,NA,728,374,1184,2305,NA
"1902",200039,1277,NA,1283,1521,2428,803,876
"1903",200041,2088,NA,2154,2418,225,1610,NA
"1904",200050,914,NA,75,75,1283,2606,NA
"1905",200052,1854,NA,2650,2665,683,2275,NA
"1906",200063,2749,NA,498,894,1526,566,NA
"1907",201300,NA,NA,1610,1824,2678,1301,NA
"1908",201301,NA,NA,NA,NA,1167,NA,NA
"1909",201302,NA,NA,2088,2370,2690,1640,NA
"1910",201303,1769,NA,2275,2450,288,1769,NA
"1911",201304,NA,NA,1743,2027,186,NA,NA
"1912",201305,2088,NA,2275,2355,664,NA,NA
"1913",201306,NA,NA,2464,2154,450,1301,NA
"1914",201307,1478,NA,2131,1547,196,NA,NA
"1915",201308,1547,NA,176,52,942,1610,NA
"1916",201309,1959,NA,196,2665,566,1796,NA
"1917",201310,NA,NA,2229,1934,498,NA,NA
"1918",201311,1959,NA,2063,2259,775,NA,NA
"1919",201312,1984,NA,2288,2246,566,1824,NA
"1920",201313,1347,NA,2387,2370,99,NA,NA
"1921",201314,2418,NA,328,512,1345,2340,NA
"1922",201315,1640,NA,338,2529,993,2088,NA
"1923",210001,NA,NA,NA,NA,NA,NA,NA
"1924",210002,NA,NA,NA,NA,NA,NA,NA
"1925",210003,NA,NA,NA,NA,NA,NA,NA
"1926",210004,NA,NA,NA,NA,NA,NA,NA
"1927",210005,NA,NA,NA,NA,NA,NA,NA
"1928",210006,NA,NA,NA,NA,NA,NA,NA
"1929",210008,NA,NA,NA,NA,NA,NA,NA
"1930",210009,NA,NA,NA,NA,NA,NA,NA
"1931",210011,NA,NA,NA,NA,NA,NA,NA
"1932",210012,NA,NA,NA,NA,NA,NA,NA
"1933",210013,NA,NA,NA,NA,NA,NA,NA
"1934",210015,NA,NA,NA,NA,NA,NA,NA
"1935",210016,NA,NA,NA,NA,NA,NA,NA
"1936",210017,NA,NA,NA,NA,NA,NA,NA
"1937",210018,NA,NA,NA,NA,NA,NA,NA
"1938",210019,NA,NA,NA,NA,NA,NA,NA
"1939",210022,NA,NA,NA,NA,NA,NA,NA
"1940",210023,NA,NA,NA,NA,NA,NA,NA
"1941",210024,NA,NA,NA,NA,NA,NA,NA
"1942",210027,NA,NA,NA,NA,NA,NA,NA
"1943",210028,NA,NA,NA,NA,NA,NA,NA
"1944",210029,NA,NA,NA,NA,NA,NA,NA
"1945",210030,NA,NA,NA,NA,NA,NA,NA
"1946",210032,NA,NA,NA,NA,NA,NA,NA
"1947",210033,NA,NA,NA,NA,NA,NA,NA
"1948",210034,NA,NA,NA,NA,NA,NA,NA
"1949",210035,NA,NA,NA,NA,NA,NA,NA
"1950",210037,NA,NA,NA,NA,NA,NA,NA
"1951",210038,NA,NA,NA,NA,NA,NA,NA
"1952",210039,NA,NA,NA,NA,NA,NA,NA
"1953",210040,NA,NA,NA,NA,NA,NA,NA
"1954",210043,NA,NA,NA,NA,NA,NA,NA
"1955",210044,NA,NA,NA,NA,NA,NA,NA
"1956",210045,NA,NA,NA,NA,NA,NA,NA
"1957",210048,NA,NA,NA,NA,NA,NA,NA
"1958",210049,NA,NA,NA,NA,NA,NA,NA
"1959",210051,NA,NA,NA,NA,NA,NA,NA
"1960",210055,NA,NA,NA,NA,NA,NA,NA
"1961",210056,NA,NA,NA,NA,NA,NA,NA
"1962",210057,NA,NA,NA,NA,NA,NA,NA
"1963",210058,NA,NA,NA,NA,NA,NA,NA
"1964",210060,NA,NA,NA,NA,NA,NA,NA
"1965",210061,NA,NA,NA,NA,NA,NA,NA
"1966",210062,NA,NA,NA,NA,NA,NA,NA
"1967",210063,NA,NA,NA,NA,NA,NA,NA
"1968",210064,NA,NA,NA,NA,NA,NA,NA
"1969",210065,NA,NA,NA,NA,NA,NA,NA
"1970",213300,NA,NA,NA,NA,NA,NA,NA
"1971",213301,NA,NA,NA,NA,NA,NA,NA
"1972",220001,2582,NA,988,962,1591,2701,NA
"1973",220002,891,2738,683,1770,2396,942,985
"1974",220008,119,NA,1980,1800,2186,737,1781
"1975",220010,1156,NA,1589,2078,2064,930,NA
"1976",220011,2701,NA,1203,1192,1684,2464,NA
"1977",220012,2320,365,2064,2730,444,2201,1162
"1978",220015,27,NA,1334,1509,2055,235,1319
"1979",220016,2194,NA,678,1124,1283,2623,NA
"1980",220017,NA,NA,471,1,365,2063,NA
"1981",220019,2007,NA,759,775,955,2063,NA
"1982",220020,2387,NA,1086,1302,1969,338,1472
"1983",220024,2636,NA,975,1338,1603,267,1689
"1984",220029,2623,NA,1698,1319,1975,498,NA
"1985",220030,2088,NA,710,891,1416,2229,NA
"1986",220031,852,2543,1174,2009,1338,775,1920
"1987",220033,1445,NA,2205,2357,190,1468,384
"1988",220035,1385,2665,2270,2723,257,1676,1342
"1989",220036,942,1225,235,1487,1461,196,1262
"1990",220046,975,NA,1831,2343,2737,1870,2139
"1991",220049,2007,NA,539,803,1184,2481,NA
"1992",220050,1257,NA,2738,2665,288,1478,NA
"1993",220052,820,NA,1603,1233,1385,440,1940
"1994",220058,NA,NA,1854,1769,2515,NA,NA
"1995",220060,1082,NA,1969,1932,2535,1021,1371
"1996",220062,NA,NA,NA,NA,NA,NA,NA
"1997",220063,1445,NA,1728,2230,2328,1134,541
"1998",220065,NA,NA,664,652,1247,2275,NA
"1999",220066,606,NA,1479,1921,2106,816,1601
"2000",220070,1025,NA,2029,2512,2742,865,609
"2001",220071,2303,1562,1947,517,497,2712,1518
"2002",220073,14,NA,1636,1867,2097,737,2051
"2003",220074,37,820,696,774,1457,2427,367
"2004",220075,NA,NA,NA,NA,NA,NA,494
"2005",220077,2612,1345,2222,549,84,2214,1669
"2006",220080,646,NA,1617,2090,2312,723,787
"2007",220083,1769,NA,52,1036,1880,2275,NA
"2008",220084,2404,NA,498,1192,1563,566,1459
"2009",220086,1889,1362,918,2556,2322,1815,1141
"2010",220088,NA,NA,NA,1610,1769,NA,522
"2011",220090,245,NA,1559,1817,2278,498,601
"2012",220095,2450,NA,176,630,1156,1391,NA
"2013",220098,1167,NA,521,591,834,1743,NA
"2014",220100,2058,NA,9,331,696,2022,1506
"2015",220101,288,NA,942,2167,2454,1161,537
"2016",220105,108,NA,1927,2157,2517,431,1118
"2017",220108,2594,NA,942,1228,2014,2678,1238
"2018",220110,1322,1759,967,2516,2442,2055,1003
"2019",220111,1316,NA,1680,2235,2531,766,962
"2020",220116,669,548,395,1404,1362,405,501
"2021",220119,2194,NA,1036,1388,1759,176,1476
"2022",220126,1095,NA,1757,2191,2042,1025,2022
"2023",220135,803,NA,1644,1909,2312,1036,1020
"2024",220163,2338,1174,1880,2645,193,2055,2065
"2025",220171,1865,1161,1776,48,168,2097,1492
"2026",220175,630,NA,1771,2196,2187,820,1093
"2027",220176,450,2046,1269,1763,2098,431,1981
"2028",220177,NA,NA,NA,NA,2288,NA,NA
"2029",221300,NA,NA,2007,2481,598,1257,NA
"2030",221302,NA,NA,2176,2464,267,NA,NA
"2031",221303,NA,NA,2387,1854,2288,NA,NA
"2032",223300,NA,NA,NA,NA,NA,NA,NA
"2033",223302,NA,NA,NA,NA,NA,NA,NA
"2034",223303,NA,NA,NA,NA,NA,NA,NA
"2035",223304,NA,NA,NA,NA,NA,NA,NA
"2036",230002,1787,NA,2228,2541,2739,1671,850
"2037",230003,NA,NA,1391,2636,506,1112,NA
"2038",230005,2432,NA,1021,962,1521,153,NA
"2039",230013,NA,NA,2007,NA,1905,NA,NA
"2040",230015,NA,NA,153,2582,506,1431,NA
"2041",230017,1565,153,1720,2257,2629,1927,1680
"2042",230019,1833,141,2672,300,234,2272,3029
"2043",230020,2343,1225,2752,140,210,1954,1534
"2044",230021,1492,2450,1755,2439,2583,1728,1186
"2045",230022,2131,NA,1247,640,1552,2650,NA
"2046",230024,1506,1577,1958,2022,1578,1416,1460
"2047",230029,1867,75,2097,2545,2612,1948,976
"2048",230030,2760,NA,894,1099,1213,1882,NA
"2049",230031,2259,NA,1225,847,1503,2727,1142
"2050",230035,NA,NA,640,614,1523,1854,NA
"2051",230036,413,NA,1032,1272,1969,450,1187
"2052",230037,2259,NA,405,338,1242,2154,NA
"2053",230038,2163,1432,2089,273,452,2558,520
"2054",230040,NA,NA,669,277,1086,2355,NA
"2055",230041,2179,1334,2392,2605,1980,1395,1275
"2056",230046,1228,119,1316,2443,2439,1565,586
"2057",230047,2042,87,2216,2609,171,1809,748
"2058",230053,1629,2259,1842,2422,2085,1693,1984
"2059",230054,1782,308,652,1448,1187,1012,1891
"2060",230055,2464,NA,521,942,1515,1,1026
"2061",230058,2481,NA,871,606,955,52,NA
"2062",230059,14,NA,918,1636,1865,1025,1497
"2063",230066,NA,NA,2355,2701,900,652,958
"2064",230069,1391,NA,1053,894,1345,2678,NA
"2065",230070,2201,267,2564,2718,86,1948,1120
"2066",230071,NA,NA,NA,NA,NA,NA,NA
"2067",230072,2727,NA,288,759,1371,440,1495
"2068",230075,119,NA,1903,1711,2203,792,536
"2069",230077,1728,338,1565,1758,1980,1409,1811
"2070",230078,NA,NA,2154,1112,2464,NA,NA
"2071",230080,2432,NA,766,1045,1515,27,NA
"2072",230081,2623,NA,1134,1093,1589,2665,NA
"2073",230085,NA,NA,2046,1640,2464,NA,NA
"2074",230089,512,NA,2050,1797,2126,498,825
"2075",230092,1641,2340,2258,2522,518,1589,1153
"2076",230093,NA,NA,2246,176,891,1934,NA
"2077",230095,2370,NA,1086,646,1063,NA,NA
"2078",230096,NA,NA,256,27,744,NA,NA
"2079",230097,2627,1380,2207,2704,79,2196,557
"2080",230099,1192,NA,2031,1334,1985,512,329
"2081",230100,NA,NA,2450,2623,582,NA,NA
"2082",230104,1453,1215,1484,2055,1295,108,1260
"2083",230105,1700,423,1506,1833,1926,1302,527
"2084",230108,1431,NA,2515,1934,462,1670,NA
"2085",230110,NA,NA,141,652,1461,2288,NA
"2086",230117,2225,935,1676,2338,2353,1831,2014
"2087",230118,2007,NA,2131,2650,891,1547,NA
"2088",230121,1640,NA,780,405,988,2404,NA
"2089",230130,44,1283,259,778,702,2649,1170
"2090",230132,630,NA,1357,1552,1545,918,1409
"2091",230133,1257,NA,1,27,918,2229,NA
"2092",230141,2101,1124,2393,33,69,1762,802
"2093",230142,539,NA,1909,1240,1724,395,866
"2094",230144,NA,NA,NA,NA,NA,NA,NA
"2095",230146,1740,NA,2379,2356,2676,1184,1206
"2096",230151,1366,NA,2031,1952,2199,1113,1863
"2097",230156,2214,1338,2328,162,244,2195,747
"2098",230165,1557,153,2284,68,2400,2005,1785
"2099",230167,1265,2246,1899,1876,2108,914,1865
"2100",230174,NA,NA,1478,1959,2594,1610,NA
"2101",230176,759,NA,1914,1585,2257,787,352
"2102",230180,NA,NA,658,277,652,1257,NA
"2103",230193,1107,NA,1811,1585,1700,566,344
"2104",230195,1782,2690,182,273,419,1870,1860
"2105",230197,1600,141,2201,2633,371,1665,576
"2106",230207,2340,NA,267,598,506,2007,987
"2107",230208,NA,NA,176,2387,338,1547,NA
"2108",230216,1698,2246,2081,1840,2228,1086,1204
"2109",230217,1215,NA,267,374,891,1882,1566
"2110",230222,2180,506,1460,2177,2406,1313,573
"2111",230227,1646,2515,2041,2222,2308,1404,762
"2112",230230,2036,405,2179,2643,200,2205,1978
"2113",230236,99,NA,792,1103,1578,385,363
"2114",230239,2194,NA,877,506,1388,2305,NA
"2115",230241,1112,NA,405,130,640,1431,NA
"2116",230244,1032,NA,1744,1790,1800,834,624
"2117",230254,669,2105,1674,1865,2041,975,355
"2118",230259,NA,NA,235,63,775,2665,NA
"2119",230264,NA,NA,NA,NA,NA,NA,NA
"2120",230269,2274,744,201,257,514,2031,301
"2121",230270,2355,NA,1385,962,1641,2515,NA
"2122",230273,914,NA,1290,1107,1192,935,1498
"2123",230275,NA,NA,NA,NA,NA,NA,NA
"2124",230277,1371,NA,1484,1711,1487,591,337
"2125",230279,NA,NA,NA,NA,NA,NA,NA
"2126",230297,NA,NA,NA,NA,2355,NA,1387
"2127",230301,NA,NA,NA,NA,NA,NA,NA
"2128",230302,1021,NA,935,1829,2263,1139,597
"2129",230303,NA,NA,2404,1824,2568,1743,NA
"2130",231300,NA,NA,NA,NA,NA,NA,NA
"2131",231301,NA,NA,NA,NA,NA,NA,NA
"2132",231303,NA,NA,1769,1610,2636,NA,NA
"2133",231304,NA,NA,2727,1854,2665,NA,NA
"2134",231305,1257,NA,2749,2209,2606,NA,NA
"2135",231306,NA,NA,NA,NA,2450,NA,NA
"2136",231307,NA,NA,1670,1431,2105,NA,NA
"2137",231308,NA,NA,NA,NA,1704,NA,NA
"2138",231309,NA,NA,NA,NA,1769,NA,NA
"2139",231310,NA,NA,1934,NA,1,NA,NA
"2140",231311,NA,NA,NA,NA,NA,NA,NA
"2141",231312,NA,NA,1301,NA,1882,NA,NA
"2142",231313,NA,NA,NA,NA,NA,NA,NA
"2143",231314,NA,NA,NA,1610,2529,NA,NA
"2144",231315,NA,NA,1959,2131,2209,NA,NA
"2145",231316,NA,NA,1854,1547,2481,NA,NA
"2146",231317,NA,NA,1769,1167,2355,NA,NA
"2147",231318,1112,NA,2305,153,488,1577,NA
"2148",231319,1514,NA,1514,2063,498,1670,NA
"2149",231320,NA,NA,NA,1854,2623,NA,NA
"2150",231321,NA,NA,1824,1670,39,NA,NA
"2151",231322,NA,NA,1167,1769,2582,NA,NA
"2152",231323,NA,NA,2543,1882,614,1347,NA
"2153",231324,NA,NA,1640,1640,2027,NA,NA
"2154",231325,NA,NA,176,328,108,NA,NA
"2155",231326,NA,NA,2105,2568,2623,NA,NA
"2156",231327,NA,NA,2404,2194,2714,NA,NA
"2157",231328,NA,NA,2259,2194,99,NA,NA
"2158",231329,NA,NA,NA,NA,1905,NA,NA
"2159",231330,NA,NA,2209,2154,299,NA,NA
"2160",231331,NA,NA,1934,1431,2105,NA,NA
"2161",231332,NA,NA,2324,2324,512,NA,NA
"2162",231333,NA,NA,1934,2432,717,1882,NA
"2163",231334,NA,NA,2288,2515,2288,1391,NA
"2164",231337,1743,NA,737,205,840,2246,NA
"2165",231338,NA,NA,1112,NA,2105,NA,NA
"2166",233300,NA,NA,NA,NA,NA,NA,NA
"2167",240001,728,1769,557,1298,1258,1242,372
"2168",240002,2003,2275,652,1603,1778,1302,1373
"2169",240004,2324,NA,52,196,690,328,1706
"2170",240006,NA,NA,NA,NA,2176,NA,NA
"2171",240010,2279,1567,1409,47,2489,2084,3032
"2172",240014,NA,NA,1391,1984,2131,NA,NA
"2173",240018,NA,NA,1882,1905,2176,1167,NA
