"","Provider.ID","MORT_30_AMI_denominator","MORT_30_CABG_denominator","MORT_30_COPD_denominator","MORT_30_HF_denominator","MORT_30_PN_denominator","MORT_30_STK_denominator","MORT_30_AMI_score","MORT_30_CABG_score","MORT_30_COPD_score","MORT_30_HF_score","MORT_30_PN_score","MORT_30_STK_score","PSI_4_SURG_COMP_denominator","PSI_4_SURG_COMP_score"
"2738",310027,57,NA,241,23,59,68,288,NA,1351,1615,1545,723,5411,2079
"2739",310028,74,NA,234,38,84,64,820,NA,1811,1947,2146,1128,4229,867
"2740",310029,53,193,225,10,47,38,1956,1651,1567,2170,1646,1174,1158,1513
"2741",310031,42,194,244,256,70,NA,847,75,2246,1617,2606,NA,5703,1804
"2742",310032,52,NA,238,8,103,53,1385,NA,2180,2575,2353,1693,6219,1251
"2743",310034,32,NA,237,22,89,38,1395,NA,1880,2031,2250,1400,6162,1951
"2744",310038,50,113,255,21,68,61,2111,1885,1985,198,91,2141,3668,2036
"2745",310039,47,NA,232,38,42,43,1608,NA,1948,2260,2279,669,6002,1886
"2746",310040,46,NA,222,14,60,47,2259,NA,348,539,1032,2464,NA,NA
"2747",310041,57,NA,246,30,82,61,2638,NA,813,634,636,2456,1403,900
"2748",310044,57,NA,233,14,79,25,506,NA,1161,1427,1840,877,6678,1664
"2749",310045,31,109,236,22,81,26,1661,591,1562,2341,2570,1705,615,2125
"2750",310047,45,NA,232,41,59,24,717,NA,1766,1988,2090,1032,3796,2020
"2751",310048,68,NA,251,33,62,43,1930,NA,2152,2558,2668,1876,357,1357
"2752",310050,52,NA,238,40,65,71,1427,NA,1982,2417,2417,1258,4143,1175
"2753",310051,46,NA,239,24,74,33,1787,NA,1878,6,244,2342,2023,1921
"2754",310052,47,NA,249,27,52,45,2054,NA,2401,126,184,1889,503,1299
"2755",310054,31,NA,241,24,62,49,1242,NA,1599,2078,2326,1066,5071,1638
"2756",310057,54,NA,244,12,55,43,1562,NA,1993,2451,2433,1503,7059,1265
"2757",310058,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,512,NA,NA,NA
"2758",310060,44,NA,241,15,60,32,1934,NA,1313,1221,1710,2481,3894,1097
"2759",310061,60,NA,243,19,73,46,2582,NA,1021,1066,1228,141,3044,1010
"2760",310064,45,108,238,252,63,46,2218,521,2346,2759,2689,1998,2670,1998
"2761",310069,33,NA,240,20,81,42,2555,NA,816,1107,852,2418,NA,NA
"2762",310070,44,NA,243,26,53,37,905,NA,1345,1591,2202,598,6631,1396
"2763",310073,31,108,238,31,61,61,2126,2059,2201,217,2719,1940,2472,840
"2764",310074,30,111,231,26,69,51,942,2749,664,1392,988,664,6219,1372
"2765",310075,38,NA,215,13,57,45,678,NA,1322,1921,1744,606,5071,1573
"2766",310076,31,115,221,18,51,7,1328,717,1855,2717,2735,1766,2404,1282
"2767",310081,51,NA,245,19,76,49,1179,NA,2024,2132,2239,914,4392,1807
"2768",310083,35,NA,230,258,37,27,2636,NA,787,792,737,2340,NA,NA
"2769",310084,39,NA,239,13,18,71,744,NA,1328,1585,1947,214,NA,NA
"2770",310086,40,NA,228,255,69,53,1842,NA,2710,201,499,2195,1120,861
"2771",310091,46,NA,227,19,105,56,2209,NA,1066,949,1021,2582,NA,NA
"2772",310092,37,NA,244,10,68,72,2355,NA,728,723,1441,1914,6902,619
"2773",310096,33,111,220,257,39,40,348,2288,658,1388,918,2418,6162,763
"2774",310108,58,NA,13,42,68,35,1878,NA,2121,2736,247,2202,472,353
"2775",310110,61,NA,253,17,87,63,1000,NA,2103,2017,2262,857,6113,639
"2776",310111,32,NA,231,13,58,61,1053,NA,2072,2330,137,1416,6482,761
"2777",310112,34,NA,240,16,60,24,1124,NA,1842,1982,2183,690,5593,1683
"2778",310113,60,NA,251,23,54,43,1221,NA,1883,2032,2157,993,4315,776
"2779",310115,50,NA,232,25,75,41,640,NA,737,1571,1479,99,4229,878
"2780",310118,40,NA,228,14,37,NA,1640,NA,2529,2370,766,NA,NA,NA
"2781",310119,39,NA,232,7,82,69,2027,NA,1934,2259,63,480,472,1848
"2782",310130,44,NA,238,29,41,32,1301,NA,2749,256,857,2259,NA,NA
"2783",313300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2784",313302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2785",320001,52,114,250,15,54,105,196,1112,2701,582,816,728,1417,1727
"2786",320002,48,NA,233,24,95,56,1060,NA,891,975,1665,857,851,341
"2787",320003,NA,NA,240,23,61,48,NA,NA,2636,2582,744,1577,NA,NA
"2788",320004,72,NA,254,44,135,121,1431,NA,308,186,1395,2749,2837,946
"2789",320005,57,NA,237,34,47,54,1371,NA,1509,1385,2232,852,65,2071
"2790",320006,44,NA,245,26,104,49,488,NA,646,925,1557,2543,3437,1377
"2791",320009,27,114,245,28,69,52,1930,826,423,1498,1192,652,1436,342
"2792",320011,NA,NA,239,15,65,44,NA,NA,2259,1577,348,1478,NA,NA
"2793",320013,NA,NA,237,22,61,41,NA,NA,1882,2305,980,1514,NA,NA
"2794",320016,NA,NA,258,16,75,50,NA,NA,2432,2623,678,1577,NA,NA
"2795",320017,NA,NA,245,25,61,NA,NA,NA,1854,1854,2582,NA,NA,NA
"2796",320018,40,199,249,46,81,82,800,2088,967,750,1629,75,5475,1205
"2797",320021,41,195,253,41,61,76,1811,141,1690,2003,2693,1837,2736,934
"2798",320022,45,NA,251,16,85,59,1347,NA,591,2636,993,1257,NA,NA
"2799",320030,NA,NA,249,61,94,70,NA,NA,2404,1547,267,1431,NA,NA
"2800",320033,NA,NA,250,22,77,NA,NA,NA,1640,1854,119,NA,NA,NA
"2801",320038,NA,NA,234,24,77,NA,NA,NA,2007,2355,1124,NA,NA,NA
"2802",320057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2803",320058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2804",320059,NA,NA,NA,22,71,NA,NA,NA,NA,2131,816,NA,NA,NA
"2805",320060,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,1478,NA,NA,NA
"2806",320061,NA,NA,233,16,57,NA,NA,NA,1670,2131,1012,NA,NA,NA
"2807",320062,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,2246,NA,NA,NA
"2808",320063,42,NA,241,27,51,60,1112,NA,450,328,1494,2340,NA,NA
"2809",320065,48,NA,14,17,141,64,1431,NA,826,196,205,2007,NA,NA
"2810",320067,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,1215,NA,NA,NA
"2811",320070,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,1301,NA,NA,NA
"2812",320074,NA,NA,236,21,49,NA,NA,NA,1391,2007,2690,NA,NA,NA
"2813",320084,46,NA,11,38,54,NA,1167,NA,2515,2543,205,NA,NA,NA
"2814",320085,59,193,236,28,60,57,1168,2450,955,1036,1899,557,7139,1488
"2815",320086,40,NA,237,37,92,62,1670,NA,2305,2594,2760,1391,NA,NA
"2816",320089,NA,NA,NA,48,46,NA,NA,NA,NA,1670,2515,NA,NA,NA
"2817",321300,NA,NA,245,NA,91,NA,NA,NA,1391,NA,267,NA,NA,NA
"2818",321301,NA,NA,237,NA,94,NA,NA,NA,1301,NA,1796,NA,NA,NA
"2819",321302,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,1854,NA,NA,NA
"2820",321304,NA,NA,NA,47,77,NA,NA,NA,NA,1547,1215,NA,NA,NA
"2821",321305,NA,NA,246,34,60,NA,NA,NA,2497,1478,2749,NA,NA,NA
"2822",321306,NA,NA,235,15,67,79,NA,NA,2246,2450,99,1547,NA,NA
"2823",321307,NA,NA,236,44,82,NA,NA,NA,1478,1431,2088,NA,NA,NA
"2824",321308,NA,NA,244,NA,78,NA,NA,NA,1610,NA,2246,NA,NA,NA
"2825",321309,NA,NA,249,49,85,49,NA,NA,2760,2543,450,1167,NA,NA
"2826",330003,51,NA,258,49,87,37,2027,NA,75,606,935,2387,NA,NA
"2827",330004,37,NA,246,35,75,60,717,NA,1608,1917,2236,1113,3437,2170
"2828",330005,49,107,232,29,71,63,2284,803,2055,2706,2631,2671,3015,1832
"2829",330006,44,NA,242,23,83,52,1984,NA,395,566,622,2154,NA,NA
"2830",330008,NA,NA,251,19,51,NA,NA,NA,2749,2046,357,NA,NA,NA
"2831",330009,48,NA,248,11,65,67,1824,NA,153,431,462,2088,3142,1513
"2832",330011,41,NA,255,39,131,56,891,NA,1460,1878,2349,958,6113,1804
"2833",330013,53,111,241,10,48,49,1594,622,942,1591,1380,1930,2793,1858
"2834",330014,65,NA,8,40,128,95,852,NA,750,1338,1526,1128,3539,1729
"2835",330019,40,NA,243,236,73,47,14,NA,1720,2132,2002,2543,NA,NA
"2836",330023,47,112,251,43,76,50,2054,703,2394,2425,416,1623,1869,594
"2837",330024,28,6,222,257,63,30,1617,810,2006,18,290,1800,4707,969
"2838",330027,72,NA,18,30,106,101,2450,NA,235,800,471,413,NA,NA
"2839",330028,34,NA,240,29,90,41,2749,NA,900,697,1623,2568,3981,2164
"2840",330030,34,NA,231,22,64,79,1854,NA,462,512,787,2176,NA,NA
"2841",330033,43,NA,248,35,69,NA,2209,NA,99,119,1040,NA,NA,NA
"2842",330043,53,112,257,45,103,64,1021,423,1661,2281,2262,1184,444,1672
"2843",330044,73,NA,14,45,117,80,918,NA,1836,1842,2506,1932,4996,818
"2844",330045,23,NA,239,31,95,48,1641,NA,1891,2649,115,1494,711,933
"2845",330046,31,115,227,252,59,54,1351,2305,1591,1917,2333,1589,527,1695
"2846",330047,52,NA,246,52,99,67,39,NA,885,1277,1773,2529,NA,NA
"2847",330049,31,NA,244,48,125,49,1984,NA,87,506,1277,2623,NA,NA
"2848",330055,31,115,239,32,82,32,1302,1547,2032,2502,687,1728,1474,1096
"2849",330056,55,NA,231,22,88,53,176,NA,338,1082,1526,2594,NA,NA
"2850",330057,32,115,236,22,39,51,1740,962,1916,2353,2365,1441,1834,1719
"2851",330058,55,NA,244,26,87,61,1215,NA,703,385,925,2387,NA,NA
"2852",330059,31,109,216,250,35,29,1985,582,2426,371,522,2195,3477,1092
"2853",330061,34,NA,236,13,82,26,235,NA,1867,1975,2017,840,3624,1926
"2854",330065,43,NA,254,37,75,64,1670,NA,2481,1,99,1167,NA,NA
"2855",330073,52,NA,249,26,96,NA,1905,NA,130,385,918,NA,NA,NA
"2856",330074,72,NA,241,32,73,95,1640,NA,308,141,1093,2555,NA,NA
"2857",330078,52,NA,247,33,99,51,75,NA,1012,1523,1559,2515,5411,1290
"2858",330079,45,NA,244,39,69,36,1610,NA,1743,99,521,2209,NA,NA
"2859",330080,46,NA,237,23,91,66,2088,NA,357,2714,1,2568,NA,NA
"2860",330084,54,NA,230,23,52,67,2275,NA,186,471,413,1984,NA,NA
"2861",330085,41,NA,241,38,86,62,2450,NA,935,1021,1512,1670,NA,NA
"2862",330086,46,NA,232,39,63,57,1215,NA,2305,2738,2665,1796,NA,NA
"2863",330088,42,NA,230,31,43,NA,1301,NA,2027,164,539,NA,NA,NA
"2864",330090,54,192,247,33,47,75,1473,2194,1782,1616,2257,803,392,508
"2865",330094,64,NA,228,16,132,45,2355,NA,1075,1184,2210,2650,NA,NA
"2866",330096,67,NA,254,54,89,NA,1431,NA,2738,2714,967,NA,NA,NA
"2867",330100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2868",330101,17,1,224,246,38,29,2670,2165,2449,795,977,60,7173,1331
"2869",330102,53,NA,235,57,83,60,2738,NA,521,775,1099,2582,3044,2120
"2870",330103,49,NA,258,29,61,47,498,NA,1040,975,1617,1215,3239,1542
"2871",330104,31,NA,235,27,62,47,462,NA,1999,1763,2691,1174,5139,1250
"2872",330106,37,115,238,15,53,39,2111,967,2253,353,764,2272,3529,1119
"2873",330107,38,NA,250,44,61,61,299,NA,1017,1416,1917,575,5345,1935
"2874",330108,52,NA,244,51,45,NA,1301,NA,2727,1934,1000,NA,NA,NA
"2875",330111,NA,NA,243,27,77,NA,NA,NA,1984,1347,153,NA,NA,NA
"2876",330115,NA,NA,256,59,73,NA,NA,NA,728,75,471,NA,NA,NA
"2877",330119,31,109,226,251,32,37,1066,480,1313,1899,2451,803,2923,343
"2878",330125,23,115,228,13,46,48,1506,365,993,2171,1698,1151,1564,357
"2879",330126,21,NA,242,28,56,75,1917,NA,2357,2675,304,1724,357,1184
"2880",330127,37,NA,223,22,59,54,1882,NA,2690,267,566,2450,4996,1272
"2881",330128,44,NA,234,28,122,50,348,NA,130,374,1468,245,NA,NA
"2882",330132,NA,NA,254,33,79,NA,NA,NA,1547,1796,2450,NA,NA,NA
"2883",330135,46,NA,225,14,59,52,2370,NA,652,780,1032,1610,NA,NA
"2884",330136,30,188,244,42,54,75,942,2464,766,1518,1290,614,7139,2052
"2885",330140,27,6,225,18,51,31,2566,1557,2282,148,586,820,2783,2047
"2886",330141,30,NA,236,11,72,34,1565,NA,2240,2256,2658,1053,5644,1173
"2887",330144,NA,NA,255,55,79,NA,NA,NA,2229,1984,214,NA,NA,NA
"2888",330151,51,NA,240,32,91,NA,1431,NA,2229,1905,423,NA,NA,NA
"2889",330153,58,112,258,42,80,58,1787,176,1778,2161,2341,1564,5071,1560
"2890",330157,65,NA,258,48,74,95,2275,NA,1161,1562,1846,245,NA,NA
"2891",330158,45,194,232,25,60,25,1846,1,1603,1976,2528,1187,33,1618
"2892",330160,57,203,236,28,81,22,1676,267,2235,2332,2722,1427,1075,2067
"2893",330162,44,NA,237,14,58,19,2418,NA,658,1445,1740,750,3796,1553
"2894",330163,58,NA,229,12,91,58,14,NA,1603,962,1053,1577,NA,NA
"2895",330164,49,NA,20,45,86,61,1670,NA,405,1432,1954,205,6113,1930
"2896",330166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2897",330167,41,107,230,21,37,28,1748,847,1837,2732,2681,1809,2113,2165
"2898",330169,22,115,230,11,40,40,2132,2665,2401,2617,525,1993,1786,560
"2899",330175,42,NA,238,256,46,69,1769,NA,995,1095,1865,1514,NA,NA
"2900",330180,52,NA,244,34,79,44,521,NA,792,925,1392,14,3142,869
"2901",330181,37,NA,236,37,72,46,196,NA,852,1427,1991,299,NA,NA
"2902",330182,18,110,234,12,39,27,2218,2157,1649,465,2565,1247,2125,1233
"2903",330184,36,NA,243,22,73,58,348,NA,816,1479,1833,909,3342,953
"2904",330185,37,NA,216,247,30,33,1048,NA,2101,2279,2631,958,5703,1528
"2905",330188,42,NA,246,31,54,53,2665,NA,365,816,871,2432,NA,NA
"2906",330191,52,NA,236,31,58,71,930,NA,1757,1815,2471,710,5644,2049
"2907",330193,46,NA,248,22,100,75,2665,NA,744,1060,2245,506,3981,1266
"2908",330194,13,113,228,244,42,254,2612,606,2080,383,426,2247,1751,1894
"2909",330195,46,111,232,11,67,28,1095,2714,1258,2583,2521,1523,1936,2919
"2910",330196,49,NA,234,252,51,69,196,NA,930,1732,1948,1012,6002,2122
"2911",330197,58,NA,247,18,26,72,2340,NA,737,766,1242,2543,2724,1104
"2912",330198,78,NA,239,33,69,29,1644,NA,2510,2578,181,1771,422,1922
"2913",330199,35,NA,233,17,69,NA,1704,NA,1984,1610,1905,NA,NA,NA
"2914",330201,43,NA,226,249,46,29,2432,NA,521,816,1460,99,2945,1636
"2915",330202,49,NA,231,16,70,47,1882,NA,2529,225,225,2529,3437,1934
"2916",330203,53,NA,242,33,56,47,787,NA,1409,2066,2414,2108,568,1991
"2917",330204,58,NA,228,11,87,89,2305,NA,2481,2543,176,2088,4852,1646
"2918",330205,39,NA,239,33,40,54,1514,NA,450,299,1021,1854,NA,NA
"2919",330208,37,NA,236,12,70,22,498,NA,1865,2144,2150,826,3796,652
"2920",330211,44,NA,250,17,74,48,2131,NA,186,2246,1063,2046,NA,NA
"2921",330214,18,110,233,234,14,254,905,299,723,2388,2393,1036,3605,332
"2922",330215,51,NA,241,57,58,47,2246,NA,1095,1128,1179,1796,NA,NA
"2923",330218,51,NA,237,255,75,42,318,NA,1053,980,2006,1577,NA,NA
"2924",330219,56,NA,247,23,67,46,1905,NA,27,440,405,1391,5593,1467
"2925",330221,49,NA,234,19,92,85,196,NA,1082,1063,1228,14,NA,NA
"2926",330222,45,NA,232,51,74,72,2529,NA,1036,1187,2054,2229,4776,987
"2927",330223,56,NA,258,8,117,66,2209,NA,683,374,988,1796,NA,NA
"2928",330224,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,1301,NA,NA,NA
"2929",330226,50,NA,232,26,57,84,1,NA,405,1139,1539,2760,4143,1295
"2930",330229,NA,NA,251,52,86,NA,NA,NA,2515,1,186,NA,NA,NA
"2931",330231,62,NA,239,17,117,44,1824,NA,1882,2665,1209,1577,NA,NA
"2932",330232,77,NA,250,34,60,60,2105,NA,1017,539,909,1934,NA,NA
"2933",330233,63,NA,224,22,91,49,2678,NA,582,787,566,214,3713,2176
"2934",330234,39,4,251,33,54,91,1376,750,108,1086,1005,1005,2237,1587
"2935",330235,38,NA,232,16,70,64,267,NA,1128,1616,1991,2636,NA,NA
"2936",330236,38,193,225,256,45,49,1626,1934,1932,2651,2735,1228,1075,1339
"2937",330238,NA,NA,238,34,99,NA,NA,NA,2305,2464,506,NA,NA,NA
"2938",330239,42,NA,256,25,76,58,2701,NA,775,1432,1385,2418,NA,NA
"2939",330240,NA,NA,237,26,55,51,NA,NA,1905,2229,2063,2027,NA,NA
"2940",330241,58,189,227,18,53,81,909,1824,1416,1917,2196,2025,2125,2137
"2941",330245,53,193,231,37,65,40,1048,498,1608,2084,2177,2515,5703,1914
"2942",330246,33,NA,241,14,40,54,2387,NA,949,164,1053,2324,2724,1197
"2943",330250,43,201,241,14,55,41,1748,1478,1778,1809,2469,728,4852,1011
"2944",330259,38,NA,243,24,85,44,995,NA,1424,1060,2009,723,4471,2161
"2945",330261,53,NA,250,40,66,51,2594,NA,640,1075,1935,338,3044,1465
"2946",330264,62,NA,227,18,82,63,1453,NA,1676,2024,2571,766,6719,1522
"2947",330265,NA,NA,10,43,79,NA,NA,NA,2046,2259,308,NA,NA,NA
"2948",330267,50,NA,239,15,77,42,820,NA,1192,1942,2328,614,3981,1309
"2949",330268,NA,NA,236,27,50,NA,NA,NA,2515,2387,186,NA,NA,NA
"2950",330270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1737,3022
"2951",330273,32,NA,225,20,84,44,130,NA,1366,1523,1972,405,3539,1259
"2952",330276,52,NA,248,36,66,59,1824,NA,539,164,885,1257,NA,NA
"2953",330277,34,NA,223,11,65,60,2432,NA,744,1247,1585,288,NA,NA
"2954",330279,69,111,233,58,84,102,1328,488,1060,1599,1766,1306,98,2132
"2955",330285,34,112,238,11,61,58,1048,2582,395,1515,1461,1589,2048,1924
"2956",330286,40,189,249,10,77,55,1623,2194,2401,2309,92,1380,829,2005
"2957",330304,42,NA,236,19,59,28,1216,NA,1665,2009,94,1348,1055,751
"2958",330306,23,NA,237,15,64,39,1053,NA,1644,1578,2301,1460,1100,1789
"2959",330307,57,NA,14,61,118,91,521,NA,318,462,1534,462,NA,NA
"2960",330331,25,NA,248,11,63,30,710,NA,1441,1998,2605,993,6113,1713
"2961",330332,46,NA,239,17,63,73,450,NA,1445,1935,2091,1247,3713,1629
"2962",330340,31,NA,231,33,51,42,2105,NA,575,1066,1559,164,NA,NA
"2963",330350,57,NA,228,8,59,29,792,NA,710,1521,1156,348,NA,NA
"2964",330353,80,NA,253,45,82,39,328,NA,1589,1395,2506,826,4229,772
"2965",330372,51,NA,240,46,93,42,245,NA,703,1099,1755,1048,NA,NA
"2966",330385,NA,NA,NA,21,45,NA,NA,NA,NA,1112,2246,NA,NA,NA
"2967",330386,40,NA,247,17,70,54,423,NA,750,925,1492,2387,NA,NA
"2968",330387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2969",330393,14,107,231,10,44,43,2243,1228,1247,2587,2691,1897,3398,552
"2970",330394,75,223,247,52,80,71,1909,431,1562,2282,2442,1473,1936,1572
"2971",330395,68,NA,250,38,101,61,2088,NA,905,847,1998,130,3437,1817
"2972",330396,63,NA,240,30,67,74,2105,NA,2355,2176,2623,2355,NA,NA
"2973",330397,44,NA,249,12,54,NA,1640,NA,1905,2063,2355,NA,NA,NA
"2974",330399,57,NA,231,258,87,60,1478,NA,2450,2404,256,1959,NA,NA
"2975",330401,21,NA,236,11,67,53,1225,NA,1825,1921,2360,995,5071,901
"2976",330403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2977",330405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2978",330406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2979",330408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2980",330409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2981",331301,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,1577,NA,NA,NA
"2982",331302,NA,NA,235,22,126,NA,NA,NA,1769,1796,2568,NA,NA,NA
"2983",331303,NA,NA,241,NA,NA,NA,NA,NA,1215,NA,NA,NA,NA,NA
"2984",331304,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,2209,NA,NA,NA
"2985",331305,NA,NA,240,NA,69,NA,NA,NA,1547,NA,1215,NA,NA,NA
"2986",331306,NA,NA,NA,29,86,NA,NA,NA,NA,1391,2105,NA,NA,NA
"2987",331307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2988",331309,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,1670,NA,NA,NA
"2989",331310,NA,NA,234,45,68,NA,NA,NA,1610,1547,2340,NA,NA,NA
"2990",331311,NA,NA,233,46,53,NA,NA,NA,2176,2404,658,NA,NA,NA
"2991",331312,NA,NA,237,20,71,NA,NA,NA,1610,1882,2063,NA,NA,NA
"2992",331313,NA,NA,230,21,77,NA,NA,NA,2650,1347,640,NA,NA,NA
"2993",331314,NA,NA,254,26,121,NA,NA,NA,1704,1478,2665,NA,NA,NA
"2994",331315,NA,NA,238,39,76,NA,NA,NA,1854,1959,2515,NA,NA,NA
"2995",331316,NA,NA,249,26,78,NA,NA,NA,2063,2063,357,NA,NA,NA
"2996",331317,45,NA,250,25,69,74,1215,NA,2355,2582,566,1112,NA,NA
"2997",331318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2998",331319,45,NA,237,33,63,60,1610,NA,2432,2432,214,1167,NA,NA
"2999",333301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3000",340001,58,192,241,33,103,53,1840,652,2386,2621,442,2222,1936,848
"3001",340002,23,112,258,29,74,91,504,2121,2604,496,761,46,4838,582
"3002",340003,NA,NA,216,25,73,57,NA,NA,905,267,1585,2194,NA,NA
"3003",340004,49,188,229,37,93,52,1040,2088,1594,2101,2462,1306,7139,1249
"3004",340008,28,NA,244,19,63,57,225,NA,1053,1616,1411,205,NA,NA
"3005",340010,62,NA,240,22,79,76,245,NA,1773,1860,2373,1213,6859,1224
"3006",340013,61,NA,230,23,97,71,2246,NA,1151,1086,1626,471,NA,NA
"3007",340014,37,190,240,26,72,88,1968,852,2441,2584,540,2320,3143,1887
"3008",340015,47,NA,245,39,117,54,1032,NA,1075,1313,2264,1295,6902,1322
"3009",340016,50,NA,248,11,86,48,1215,NA,1093,614,1187,2046,3624,1494
"3010",340017,52,NA,226,34,67,60,488,NA,1388,1676,2304,894,4229,587
"3011",340020,59,NA,248,25,76,84,2305,NA,1240,1265,1615,471,2724,1724
"3012",340021,63,NA,242,49,120,57,385,NA,1636,1870,2353,900,5204,1310
"3013",340023,38,NA,245,40,100,58,1670,NA,2636,606,1629,2582,3539,1000
"3014",340024,51,NA,225,26,78,41,1704,NA,988,995,1583,277,NA,NA
"3015",340027,41,NA,10,32,122,48,918,NA,1585,1916,2116,728,4776,1720
"3016",340028,33,194,227,258,63,61,2346,669,2559,2766,388,1999,2849,2171
"3017",340030,40,114,239,21,62,61,2066,1328,1313,2584,2032,1667,5178,1535
"3018",340032,40,110,253,30,105,76,1757,614,2268,2473,500,1982,997,903
"3019",340037,NA,NA,227,32,105,49,NA,NA,348,2515,683,2154,NA,NA
"3020",340039,50,NA,225,26,98,44,413,NA,1802,1564,2462,816,5539,946
"3021",340040,37,112,10,39,63,86,219,1897,2195,344,232,2657,5059,1681
"3022",340041,58,NA,247,36,118,59,2088,NA,1040,63,1641,245,4143,934
"3023",340042,39,NA,236,28,69,62,2387,NA,1468,1322,2180,728,3239,947
"3024",340047,55,109,229,23,38,82,1988,1021,1295,2111,2528,1998,4523,544
"3025",340049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3026",340050,40,116,224,258,51,56,1348,1257,2289,2269,2367,1045,5822,2135
"3027",340051,44,NA,10,19,70,43,480,NA,488,787,1716,214,4392,853
"3028",340053,29,191,243,36,80,53,1351,539,1748,2262,2250,1748,2638,923
"3029",340060,45,NA,228,35,92,48,2387,NA,891,1156,1757,2355,NA,NA
"3030",340061,35,114,226,34,87,54,1269,2582,728,1914,1867,1460,3857,1767
"3031",340064,NA,NA,247,42,141,63,NA,NA,664,582,2167,2515,NA,NA
"3032",340068,72,NA,232,15,125,47,2176,NA,1277,1012,1503,235,3437,1469
"3033",340069,53,6,254,24,88,52,103,1661,2036,290,2557,2417,2954,1264
"3034",340070,71,NA,15,51,101,54,792,NA,1319,1740,2141,949,5071,1813
"3035",340071,53,NA,227,25,70,40,1824,NA,1782,1661,1975,277,NA,NA
"3036",340073,46,NA,225,40,64,69,2623,NA,1328,834,1416,196,7295,1337
"3037",340075,45,NA,236,24,81,71,119,NA,1313,1025,2236,365,5593,530
"3038",340084,NA,NA,233,37,75,NA,NA,NA,1610,1215,2340,NA,NA,NA
"3039",340085,NA,NA,256,46,134,103,NA,NA,2701,2714,703,2288,NA,NA
"3040",340087,NA,NA,239,56,75,35,NA,NA,328,413,1228,2105,NA,NA
"3041",340090,34,NA,225,22,68,39,365,NA,1858,1947,2171,2749,4925,1496
"3042",340091,29,189,244,22,89,53,2262,703,2309,449,653,2652,2577,1665
"3043",340096,53,NA,239,57,79,53,1301,NA,2543,2650,942,2418,NA,NA
"3044",340097,43,NA,236,19,58,41,2209,NA,852,894,1600,2229,NA,NA
"3045",340098,53,191,245,27,79,65,1424,1,1787,2180,2652,1611,7435,1691
"3046",340099,52,NA,232,21,102,57,1905,NA,440,1000,1608,256,NA,NA
"3047",340106,46,NA,234,21,60,59,1431,NA,2665,214,2582,1514,NA,NA
"3048",340107,45,NA,244,15,90,46,1934,NA,894,1583,1534,431,2724,1257
"3049",340109,56,NA,252,30,124,65,900,NA,1357,1617,1873,710,3044,1293
"3050",340113,74,112,252,29,90,83,1991,775,1711,2453,2505,2319,4757,1486
"3051",340114,54,116,245,43,72,72,2473,1103,1671,22,124,2034,2638,1242
"3052",340115,32,195,242,254,41,55,2309,980,15,217,404,2294,1980,856
"3053",340116,62,203,254,33,121,67,1641,967,1338,1376,2423,1198,6535,1849
"3054",340119,52,NA,235,33,88,65,357,NA,885,1589,1833,256,NA,NA
"3055",340120,67,NA,236,15,96,49,1743,NA,2701,413,1040,2432,NA,NA
"3056",340123,57,NA,7,39,77,67,2105,NA,530,925,2157,245,3894,491
"3057",340126,36,NA,219,29,118,72,703,NA,1563,1921,2550,925,5703,625
"3058",340127,57,NA,230,55,80,61,1431,NA,1,338,900,1905,2945,1234
