"","Provider.ID","Score.OP_10","Score.OP_11","Score.OP_13","Score.OP_14","Score.OP_8","Score.OP_9"
"24445",450370,4.98637274074963,5.39839075034536,NA,NA,NA,-1.37986200223415
"24451",450372,-0.641567236809913,-0.18318727483742,-1.33531794793004,-0.368085794342182,0.0177172828458723,0.0572140728494695
"24457",450379,0.149861822534398,NA,-2.32955444873122,NA,NA,5.06702094571042
"24463",450388,-0.270279529957026,-0.405765539645322,0.106324978231671,0.113680729136925,NA,NA
"24469",450389,0.257339842939181,1.13516090902477,-1.68330072321045,0.43485841145633,1.09949368737755,-1.26010566264385
"24475",450395,1.63501264994594,2.79593719259142,NA,0.220739956576726,-2.14583552621747,-0.00266409694568118
"24481",450399,0.687251924558312,NA,NA,NA,NA,NA
"24487",450400,-0.61225504942679,-0.542736779527108,NA,NA,NA,1.41445258820622
"24493",450403,-0.221425884318489,-0.0290946299704107,NA,1.82662836817375,NA,-0.60144579489719
"24499",450411,3.59892920461516,-0.542736779527108,NA,NA,NA,-0.900836643872944
"24505",450419,-0.192113696935366,1.87138132338937,NA,0.916624934935437,NA,-0.521608235170322
"24511",450422,NA,NA,NA,NA,NA,NA
"24517",450424,0.579773904153529,2.60760173775397,NA,-0.475145021781984,NA,0.0771734627811867
"24523",450431,-0.72950379895928,-0.320158514719206,-0.241657797048741,-0.475145021781984,NA,0.236848582234922
"24529",450447,-0.328903904723272,0.124998014896598,0.15603680327173,NA,0.955256833439989,0.735833330527846
"24535",450451,0.149861822534398,3.12124388731067,1.10056147903285,2.79016141513197,NA,-0.761120914350925
"24541",450460,1.42982733826408,NA,NA,-1.17103000014069,NA,NA
"24547",450462,-0.758815986342403,-0.542736779527108,-0.987335172649625,-0.261026566902381,NA,-0.421811285511737
"24553",450465,-0.53408921640513,-0.320158514719206,NA,NA,NA,-0.202257996262851
"24559",450469,-0.065094218275168,1.92274553834504,-0.241657797048741,NA,NA,0.0572140728494695
"24565",450475,-0.123718593041413,0.022269584985259,-0.539928747289095,NA,NA,-0.820999084146076
"24571",450484,-0.201884426063073,-0.542736779527108,NA,-0.314556180622282,-0.241909054241729,0.176970412439771
"24577",450488,NA,NA,NA,NA,NA,NA
"24583",450489,0.726334841069142,NA,NA,NA,NA,NA
"24589",450498,2.28965150150235,NA,NA,NA,NA,0.496320651347243
"24595",450508,-0.182342967807658,0.621518759468073,NA,NA,NA,0.855589670118147
"24601",450518,0.765417757579972,2.8473014075471,NA,-0.0469081120227776,1.57547530537148,-0.182298606331134
"24607",450537,-0.719733069831573,-0.457129754600992,NA,-0.0469081120227776,NA,-0.641364574760624
"24613",450539,0.21825692642835,0.0565123949557055,-1.33531794793004,NA,NA,NA
"24619",450558,0.149861822534398,-0.491372564571438,0.106324978231671,0.541917638896131,1.53220424919021,0.196929802371488
"24625",450563,-0.455923383383469,-0.0975802499113037,1.89595067967379,0.167210342856826,NA,-0.122420436535983
"24631",450565,1.95744671116029,0.279090659763608,0.454307753512083,NA,NA,0.77575211039128
"24637",450571,-0.485235570766592,-0.542736779527108,-0.390793272168918,-0.475145021781984,0.234072563752207,-0.501648845238605
"24643",450573,-0.377757550361809,0.792732809320305,NA,-0.0469081120227776,-0.689043301448154,-0.461730065375171
"24649",450578,NA,NA,NA,NA,NA,NA
"24655",450580,0.159632551662105,-0.542736779527108,NA,-0.956911545261091,NA,-0.40185189558002
"24661",450584,0.843583590601633,2.24805223306428,NA,-1.17103000014069,1.01295157501501,-0.541567625102039
"24667",450586,-0.680650153320743,NA,NA,-1.4922076824601,NA,NA
"24673",450587,1.47868098390262,4.50807769111375,0.205748628311789,-1.2245596138606,-1.22271966101711,0.496320651347243
"24679",450596,0.85335431972934,0.672882974423742,-1.1364706477698,1.23780261725484,0.955256833439989,0.915467839913298
"24685",450597,-0.465694112511177,-0.251672894778313,NA,NA,2.80148856384071,-0.521608235170322
"24691",450604,1.97698816941571,-0.542736779527108,0.653155053672319,NA,0.724477867139899,0.655995770800978
"24697",450605,1.51776390041345,-0.251672894778313,NA,NA,NA,0.456401871483808
"24703",450610,2.00630035679883,0.809854214305528,-0.440505097208977,0.00662150169712307,0.335038361508497,-0.361933115716586
"24709",450617,-0.358216092106394,-0.457129754600992,0.702866878712378,0.595447252616032,-1.43907494192345,0.855589670118147
"24715",450620,-0.260508800829319,NA,NA,NA,NA,NA
"24721",450634,-0.367986821234102,-0.542736779527108,NA,0.274269570296627,NA,-0.302054945921435
"24727",450638,0.306193488577718,0.0565123949557055,0.752578703752437,-0.368085794342182,NA,-0.0825016566725491
"24733",450639,-0.65133796593762,1.40910338878834,NA,-0.100437725742678,NA,NA
"24739",450641,NA,NA,NA,-1.4922076824601,NA,NA
"24745",450643,0.0521545312573224,1.306374958877,NA,NA,1.41681476604017,1.853559166704
"24751",450644,0.472295883748746,-0.337279919704429,0.60344322863226,1.23780261725484,NA,0.755792720459563
"24757",450647,0.17917400991752,-0.371522729674876,0.205748628311789,0.0601511154170239,NA,-0.40185189558002
"24763",450651,0.726334841069142,0.535911734541956,-1.53416524809027,1.45192107213444,NA,-0.940755423736378
"24769",450653,0.0130716147464922,0.159240824867045,NA,1.13074338981504,NA,0.675955160732695
"24775",450654,0.609086091536652,0.55303313952718,NA,NA,NA,0.835630280186431
"24781",450656,-0.485235570766592,-0.388644134660099,NA,-0.689263476661587,-1.33810914416716,-0.501648845238605
"24787",450658,-0.348445362978687,NA,NA,2.62957257397226,NA,-0.741161524419208
"24793",450659,0.716564111941435,-0.166065869852197,-0.0925223219285646,NA,NA,-0.681283354624058
"24799",450661,1.25395421396535,NA,-2.32955444873122,NA,NA,-0.262136166058002
"24805",450662,1.00968598577266,3.20685091223678,NA,-0.689263476661587,NA,-0.481689455306888
"24811",450668,-0.0553234891474605,-0.491372564571438,NA,-0.153967339462579,NA,-0.102461046604266
"24817",450669,-0.0553234891474605,-0.388644134660099,NA,NA,NA,-0.341973725784869
"24823",450670,0.17917400991752,-0.474251159586215,NA,-0.903381931541191,NA,0.516280041278959
"24829",450672,0.0716959895127374,-0.542736779527108,NA,-0.689263476661587,NA,NA
"24835",450674,NA,NA,NA,NA,NA,-0.242176776126285
"24841",450675,-0.65133796593762,0.330454874719277,NA,1.23780261725484,NA,NA
"24847",450677,0.286652030322303,0.690004379408966,0.901714178872614,1.13074338981504,NA,-0.481689455306888
"24853",450678,0.257339842939181,-0.320158514719206,-1.83243619833063,0.702506480055833,NA,0.196929802371488
"24859",450684,0.276881301194596,0.621518759468073,NA,1.07721377609514,-0.0832485149104165,-0.0625422667408322
"24865",450686,0.618856820664359,0.809854214305528,0.255460453351848,1.34486184469464,1.41681476604017,0.0771734627811867
"24871",450688,-0.358216092106394,NA,NA,NA,NA,-0.840958474077793
"24877",450690,-0.133489322169121,-0.440008349615769,0.404595928472025,NA,NA,-0.581486404965473
"24883",450694,1.25395421396535,NA,NA,NA,NA,-1.33994322237072
"24889",450697,-0.797898902853233,-0.0290946299704107,NA,NA,NA,NA
"24895",450698,NA,NA,NA,NA,NA,NA
"24901",450702,0.824042132346217,-0.0975802499113037,-0.191945972008683,-1.11750038642079,0.565817327808587,0.456401871483808
"24907",450709,-0.260508800829319,-0.542736779527108,NA,NA,NA,0.256807972166639
"24913",450711,-0.778357444597818,-0.18318727483742,-1.63358889817039,0.863095321215536,NA,-0.801039694214359
"24919",450713,-0.749045257214695,0.0565123949557055,-1.23589429784992,-0.0469081120227776,NA,-0.1423798264677
"24925",450716,0.0619252603850299,-0.542736779527108,NA,0.970154548655338,NA,-0.701242744555775
"24931",450718,-0.876064735874893,-0.542736779527108,-1.18618247280986,1.18427300353494,NA,-0.621405184828907
"24937",450723,0.208486197300643,1.35773917383267,-0.987335172649625,-0.153967339462579,NA,0.0172952929860357
"24943",450730,0.0423838021296149,1.34061776884745,0.205748628311789,0.756036093775735,NA,0.236848582234922
"24949",450742,-0.299591717340149,-0.457129754600992,NA,-0.742793090381488,1.41681476604017,-0.282095555989719
"24955",450743,-0.045552760019753,0.210605039822715,NA,0.809565707495635,-0.299603795816751,-0.900836643872944
"24961",450746,NA,NA,NA,NA,NA,NA
"24967",450747,0.276881301194596,3.12124388731067,NA,-0.582204249221786,NA,-1.06051176332668
"24973",450749,-0.582942862043667,NA,NA,NA,NA,NA
"24979",450754,-0.133489322169121,-0.542736779527108,NA,NA,NA,-0.820999084146076
"24985",450755,0.355047134216256,NA,NA,NA,NA,0.0572140728494695
"24991",450766,0.276881301194596,-0.542736779527108,NA,-1.4922076824601,NA,NA
"24997",450771,0.169403280789813,1.15228231400999,NA,0.863095321215536,NA,-0.322014335853152
"25003",450774,NA,NA,NA,NA,NA,-0.461730065375171
"25009",450775,0.726334841069142,-0.474251159586215,NA,1.82662836817375,NA,-0.0425828768091153
"25015",450779,-0.377757550361809,-0.440008349615769,NA,0.167210342856826,NA,-0.361933115716586
"25021",450780,NA,NA,NA,NA,NA,NA
"25027",450788,-0.53408921640513,0.279090659763608,NA,0.43485841145633,NA,-0.461730065375171
"25033",450797,NA,NA,NA,NA,NA,NA
"25039",450801,0.667710466302897,0.124998014896598,-0.0428104968885059,-0.635733862941686,-0.458264335148063,0.236848582234922
"25045",450803,NA,NA,NA,NA,NA,NA
"25051",450804,NA,NA,NA,NA,1.08507000198379,NA
"25057",450808,NA,NA,NA,NA,NA,NA
"25063",450809,-0.817440361108648,-0.542736779527108,0.404595928472025,-0.261026566902381,NA,-0.162339216399417
"25069",450820,1.07808108966661,-0.388644134660099,0.205748628311789,0.0601511154170239,0.407156788477275,0.296726752030073
"25075",450822,-0.4950062998943,NA,NA,NA,NA,-0.421811285511737
"25081",450825,NA,NA,NA,NA,NA,NA
"25087",450827,0.609086091536652,-0.542736779527108,NA,1.45192107213444,NA,NA
"25093",450828,4.26333878529927,0.193483634837491,NA,NA,NA,-0.222217386194568
"25099",450831,NA,NA,NA,NA,NA,NA
"25105",450833,-0.045552760019753,NA,NA,NA,NA,-0.801039694214359
"25111",450834,0.863125048857048,NA,NA,NA,1.96491481100288,-0.322014335853152
"25117",450840,-0.827211090236356,-0.320158514719206,NA,NA,NA,0.0771734627811867
"25123",450844,0.550461716770407,-0.542736779527108,NA,-0.582204249221786,-0.227485368847973,0.476361261415526
"25129",450845,NA,NA,NA,NA,0.782172608714922,NA
"25135",450847,0.677481195430605,0.758489999349859,NA,1.18427300353494,0.536969957021076,-0.1423798264677
"25141",450848,0.530920258514992,-0.303037109733983,NA,-0.368085794342182,0.955256833439989,-0.262136166058002
"25147",450851,NA,NA,NA,NA,NA,NA
"25153",450853,1.30280785960389,-0.542736779527108,NA,-1.4922076824601,NA,NA
"25159",450855,0.872895777984755,1.68304586855191,NA,-0.368085794342182,NA,-1.12038993312183
"25165",450856,NA,NA,NA,NA,NA,NA
"25171",450860,4.29265097268239,NA,NA,NA,NA,NA
"25177",450862,0.247569113811473,0.244847849793161,2.54220440519456,-0.635733862941686,NA,0.0971328527129036
"25183",450864,NA,-0.542736779527108,NA,-1.4922076824601,-1.03521175089829,NA
"25189",450865,-0.749045257214695,NA,NA,NA,NA,0.196929802371488
"25195",450867,-0.797898902853233,-0.268794299763536,NA,NA,NA,-0.102461046604266
"25201",450869,1.3223493178593,1.93986694333026,-1.3850297729701,-0.314556180622282,-0.544806447510597,-0.86091786400951
"25207",450871,NA,NA,NA,NA,2.03703323797166,NA
"25213",450872,-0.387528279489517,NA,NA,NA,NA,NA
"25219",450874,NA,NA,NA,NA,NA,NA
"25225",450875,NA,NA,NA,NA,NA,NA
"25231",450876,0.872895777984755,0.484547519586287,-0.689064222409272,NA,NA,NA
"25237",450877,3.08108056084666,4.85050579081821,NA,NA,0.118683080602162,NA
"25243",450880,NA,NA,NA,-1.4922076824601,NA,NA
"25249",450883,NA,NA,NA,NA,NA,NA
"25255",450885,0.10100817689586,0.313333469734054,NA,-0.84985231782129,NA,-0.481689455306888
"25261",450888,NA,NA,NA,NA,-0.0255537733353942,NA
"25267",450889,NA,NA,NA,NA,NA,NA
"25273",450890,-0.172572238679951,1.13516090902477,NA,-0.421615408062083,NA,0.416483091620375
"25279",450891,5.67032377968915,0.022269584985259,NA,NA,0.594664698596098,NA
"25285",450893,NA,NA,NA,-1.4922076824601,NA,NA
"25291",450894,NA,NA,NA,NA,NA,NA
"25297",451300,NA,NA,NA,NA,NA,NA
"25303",451301,NA,NA,NA,NA,NA,NA
"25309",451303,NA,NA,NA,NA,NA,NA
"25315",451304,NA,NA,NA,NA,NA,NA
"25321",451305,NA,NA,NA,NA,NA,NA
"25327",451306,NA,NA,NA,NA,NA,NA
"25333",451307,NA,NA,NA,NA,NA,NA
"25339",451308,NA,NA,NA,NA,NA,NA
"25345",451309,NA,NA,NA,NA,NA,NA
"25351",451310,NA,NA,NA,NA,NA,NA
"25357",451311,NA,-0.303037109733983,NA,NA,NA,-1.53953712168789
"25363",451312,NA,NA,NA,NA,NA,NA
"25369",451313,NA,NA,NA,NA,NA,NA
"25375",451314,NA,NA,NA,NA,NA,NA
"25381",451315,NA,NA,NA,NA,NA,NA
"25387",451316,NA,NA,NA,NA,NA,NA
"25393",451317,NA,NA,NA,NA,NA,NA
"25399",451318,NA,NA,NA,NA,NA,NA
"25405",451319,NA,NA,NA,NA,NA,NA
"25411",451320,NA,NA,NA,NA,NA,NA
"25417",451322,NA,NA,NA,NA,NA,NA
"25423",451323,-0.622025778554497,-0.217430084807866,NA,-1.17103000014069,NA,-0.501648845238605
"25429",451324,NA,NA,NA,NA,NA,NA
"25435",451325,NA,NA,NA,NA,NA,NA
"25441",451326,NA,NA,NA,NA,NA,NA
"25447",451328,NA,NA,NA,NA,NA,NA
"25453",451329,NA,NA,NA,NA,NA,NA
"25459",451330,NA,NA,NA,NA,NA,NA
"25465",451331,NA,NA,NA,NA,NA,NA
"25471",451332,NA,NA,NA,NA,NA,NA
"25477",451333,NA,NA,NA,NA,NA,NA
"25483",451334,NA,NA,NA,NA,NA,NA
"25489",451335,NA,NA,NA,NA,NA,NA
"25495",451337,NA,NA,NA,NA,NA,NA
"25501",451338,NA,NA,NA,NA,NA,NA
"25507",451339,NA,NA,NA,NA,NA,NA
"25513",451340,NA,NA,NA,NA,NA,NA
"25519",451341,NA,NA,NA,NA,NA,NA
"25525",451342,-0.358216092106394,NA,NA,NA,NA,NA
"25531",451343,NA,NA,NA,NA,NA,NA
"25537",451344,NA,NA,NA,NA,NA,NA
"25543",451345,NA,NA,NA,NA,NA,NA
"25549",451346,NA,NA,NA,NA,NA,NA
"25555",451347,NA,NA,NA,NA,NA,NA
"25561",451348,NA,NA,NA,NA,NA,NA
"25567",451349,NA,NA,NA,NA,NA,NA
"25573",451350,-0.69042088244845,NA,NA,NA,NA,NA
"25579",451351,NA,NA,NA,NA,NA,NA
"25585",451352,NA,NA,NA,NA,NA,NA
"25591",451353,NA,NA,NA,NA,NA,NA
"25597",451354,3.7845730580416,5.05596265064089,NA,NA,NA,NA
"25603",451355,NA,NA,NA,NA,NA,NA
"25609",451356,2.60231483358899,6.40855364447353,NA,NA,NA,0.556198821142393
"25615",451357,NA,NA,NA,NA,NA,NA
"25621",451358,NA,NA,NA,NA,NA,NA
"25627",451359,NA,NA,NA,NA,NA,NA
"25633",451360,NA,NA,NA,NA,NA,NA
"25639",451361,NA,NA,NA,NA,NA,NA
"25645",451362,NA,NA,NA,NA,NA,NA
"25651",451363,NA,NA,NA,NA,NA,NA
"25657",451364,0.0423838021296149,NA,NA,NA,NA,0.715873940596129
"25663",451365,-0.221425884318489,-0.23455148979309,0.702866878712378,-0.742793090381488,NA,-0.481689455306888
"25669",451366,NA,NA,NA,NA,NA,NA
"25675",451367,NA,NA,NA,NA,NA,NA
"25681",451369,NA,NA,NA,NA,NA,NA
"25687",451370,NA,NA,NA,NA,NA,NA
"25693",451371,-0.514547758149715,-0.457129754600992,NA,NA,NA,-0.621405184828907
"25699",451372,NA,NA,NA,NA,NA,NA
"25705",451373,NA,NA,NA,NA,NA,NA
"25711",451374,NA,NA,NA,NA,NA,NA
"25717",451375,NA,NA,NA,NA,NA,NA
"25723",451376,NA,NA,NA,NA,NA,NA
"25729",451377,0.267110572066888,NA,NA,-1.17103000014069,NA,0.636036380869261
"25735",451378,0.677481195430605,0.518790329556733,NA,NA,NA,NA
"25741",451379,-0.377757550361809,0.0565123949557055,NA,-1.17103000014069,NA,0.815670890254714
"25747",451380,-0.475464841638885,-0.542736779527108,-0.689064222409272,NA,NA,-0.341973725784869
"25753",451381,NA,NA,NA,NA,NA,NA
"25759",451382,NA,NA,NA,NA,NA,NA
"25765",451384,NA,NA,NA,NA,NA,NA
"25771",451385,NA,NA,NA,NA,NA,NA
"25777",453300,NA,NA,NA,NA,NA,NA
"25783",453301,NA,NA,NA,NA,NA,NA
"25789",453302,NA,NA,NA,NA,NA,NA
"25795",453304,NA,NA,NA,NA,NA,NA
"25801",453306,NA,NA,NA,NA,NA,NA
"25807",453308,NA,NA,NA,NA,NA,NA
"25813",453309,NA,NA,NA,NA,NA,NA
"25819",453310,NA,NA,NA,NA,NA,NA
"25825",453311,NA,NA,NA,NA,NA,NA
"25831",453312,NA,NA,NA,NA,NA,NA
"25837",453313,NA,NA,NA,NA,NA,NA
"25843",453314,NA,NA,NA,NA,NA,NA
"25849",453315,NA,NA,NA,NA,NA,NA
"25855",453316,NA,NA,NA,NA,NA,NA
"25861",460001,-0.631796507682205,-0.508493969556662,-1.03704699768968,-0.20749695318248,1.92164375482162,-0.501648845238605
"25867",460003,0.17917400991752,NA,-1.18618247280986,NA,1.22930685592135,0.496320651347243
"25873",460004,-0.661108695065328,-0.542736779527108,-0.937623347609566,-0.100437725742678,0.984104204227501,-0.40185189558002
"25879",460005,-0.280050259084734,-0.474251159586215,0.653155053672319,-1.2780892275805,-0.674619616054398,-0.361933115716586
"25885",460006,-0.328903904723272,-0.251672894778313,0.00690132815155329,NA,NA,-0.0226234868773981
"25891",460007,-0.778357444597818,-0.491372564571438,-1.48445342305021,NA,0.0609883390271399,0.995305399640166
"25897",460009,-0.622025778554497,-0.217430084807866,0.305172278391907,-0.421615408062083,0.767748923321166,-0.641364574760624
"25903",460010,-0.631796507682205,-0.440008349615769,-0.490216922249036,-0.475145021781984,1.82067795706533,-0.0425828768091153
"25909",460011,-0.631796507682205,-0.166065869852197,-0.838199697529448,-0.903381931541191,1.73413584470279,-0.0825016566725491
"25915",460013,0.384359321599379,-0.542736779527108,1.74681520455361,-0.84985231782129,NA,0.955386619776732
"25921",460014,-0.661108695065328,-0.542736779527108,NA,NA,NA,-0.900836643872944
"25927",460015,-0.377757550361809,-0.440008349615769,-0.589640572329154,-0.84985231782129,2.16684640651546,-0.541567625102039
"25933",460017,2.33850514714089,-0.542736779527108,-0.639352397369213,NA,NA,-0.920796033804661
"25939",460019,-0.661108695065328,NA,-0.639352397369213,NA,NA,-0.920796033804661
"25945",460021,-0.172572238679951,-0.440008349615769,-0.73877604744933,0.327799184016528,0.594664698596098,-0.840958474077793
"25951",460023,-0.582942862043667,-0.542736779527108,-0.0428104968885059,NA,0.536969957021076,-0.381892505648303
"25957",460026,-0.661108695065328,-0.371522729674876,0.106324978231671,NA,0.767748923321166,-0.282095555989719
"25963",460030,-0.026011301764338,NA,-2.32955444873122,NA,NA,0.77575211039128
"25969",460033,-0.72950379895928,NA,NA,NA,NA,-0.801039694214359
"25975",460035,-0.876064735874893,-0.542736779527108,NA,5.89487901088621,NA,NA
"25981",460039,-0.211655155190781,NA,NA,-1.4922076824601,NA,-0.681283354624058
"25987",460041,-0.57317213291596,-0.542736779527108,1.44854425431326,-0.582204249221786,0.536969957021076,0.456401871483808
"25993",460042,-0.631796507682205,-0.371522729674876,NA,NA,0.52254627162732,2.2128281854749
"25999",460043,-0.876064735874893,NA,NA,NA,NA,-0.820999084146076
"26005",460044,-0.475464841638885,-0.542736779527108,1.44854425431326,NA,NA,0.0372546829177526
